Observer_name_1,Observer_name_2,Date,Site,Zone,Depth,Water_Temp,Visibility,Current,Species,Size,Diver_1_count,Diver_2_count,Total,Survey_Status,Survey_ID
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Angelfish - Other,5-10,1,0,1,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Angelfish - Other,10-20,5,0,5,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Bristletooth,5-10,1,0,1,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Bream,0-5,4,0,4,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Bream,10-20,1,0,1,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Butterflyfish,10-20,1,0,1,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Wrasse - Cleaner,0-5,6,0,6,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Wrasse - Cleaner,5-10,4,0,4,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Wrasse - Cleaner,10-20,1,0,1,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Grouper - Other,20-30,1,0,1,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Damselfish - Sergeantfish,10-20,2,0,2,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Soldierfish,10-20,1,0,1,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Surgeonfish - Other,10-20,4,0,4,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Angelfish - Other,5-10,1,0,1,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Angelfish - Other,10-20,7,0,7,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Angelfish - Other,20-30,3,0,3,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Bream,0-5,3,0,3,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Bream,5-10,1,0,1,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Bream,10-20,1,0,1,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Bream,20-30,2,0,2,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Butterflyfish,0-5,1,0,1,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Butterflyfish,5-10,4,0,4,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Butterflyfish,10-20,8,0,8,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Wrasse - Cleaner,0-5,8,0,8,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Wrasse - Cleaner,5-10,2,0,2,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Wrasse - Cleaner,10-20,1,0,1,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Wrasse - Floral,10-20,2,0,2,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Goatfish,10-20,1,0,1,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Grouper - Other,10-20,1,0,1,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Damselfish - Sergeantfish,10-20,6,0,6,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Soldierfish,20-30,1,0,1,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Surgeonfish - Other,5-10,2,0,2,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Sweetlips,20-30,1,0,1,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Angelfish - Other,5-10,1,0,1,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Angelfish - Other,10-20,9,0,9,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Bream,0-5,6,0,6,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Bream,5-10,3,0,3,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Bream,10-20,1,0,1,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Butterflyfish,5-10,14,0,14,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Butterflyfish,10-20,3,0,3,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Wrasse - Cleaner,0-5,19,0,19,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Wrasse - Cleaner,5-10,3,0,3,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Wrasse - Floral,10-20,1,0,1,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Goatfish,5-10,1,0,1,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Goatfish,10-20,9,0,9,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Surgeonfish - Other,5-10,1,0,1,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Surgeonfish - Other,10-20,2,0,2,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Triggerfish - Other,10-20,1,0,1,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Angelfish - Other,5-10,1,0,1,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Angelfish - Other,10-20,9,0,9,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Bream,0-5,5,0,5,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Bream,10-20,2,0,2,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Butterflyfish,5-10,1,0,1,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Butterflyfish,10-20,1,0,1,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Wrasse - Cleaner,0-5,12,0,12,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Wrasse - Cleaner,5-10,6,0,6,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Wrasse - Cleaner,10-20,10,0,10,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Grouper - Other,5-10,1,0,1,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Grouper - Other,10-20,1,0,1,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Snapper,20-30,1,0,1,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Soldierfish,10-20,1,0,1,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Soldierfish,20-30,2,0,2,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Surgeonfish - Other,20-30,1,0,1,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Sweetlips,20-30,2,0,2,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-01 00:00:00,Guinsuan MPA,1,Medium,29,14,1,Triggerfish - Other,20-30,1,0,1,1,676d3d7e028491f669f51369
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Shallow,29,14,1,Angelfish - Other,0-5,1,0,1,1,676d3d7e028491f669f513ab
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Shallow,29,14,1,Angelfish - Other,5-10,5,0,5,1,676d3d7e028491f669f513ab
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Shallow,29,14,1,Trevally - Bluefin,30-40,1,0,1,1,676d3d7e028491f669f513ab
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Shallow,29,14,1,Bream,5-10,1,0,1,1,676d3d7e028491f669f513ab
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Shallow,29,14,1,Brushtail Tang,10-20,1,0,1,1,676d3d7e028491f669f513ab
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Shallow,29,14,1,Butterflyfish,0-5,6,0,6,1,676d3d7e028491f669f513ab
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Shallow,29,14,1,Butterflyfish,5-10,9,0,9,1,676d3d7e028491f669f513ab
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Shallow,29,14,1,Butterflyfish,10-20,12,0,12,1,676d3d7e028491f669f513ab
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Shallow,29,14,1,Wrasse - Cleaner,0-5,8,0,8,1,676d3d7e028491f669f513ab
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Shallow,29,14,1,Wrasse - Cleaner,5-10,3,0,3,1,676d3d7e028491f669f513ab
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Shallow,29,14,1,Fusilier,20-30,3,0,3,1,676d3d7e028491f669f513ab
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Shallow,29,14,1,Grouper - Other,30-40,1,0,1,1,676d3d7e028491f669f513ab
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Shallow,29,14,1,Grouper - Other,10-20,2,0,2,1,676d3d7e028491f669f513ab
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Shallow,29,14,1,Grouper - Other,20-30,2,0,2,1,676d3d7e028491f669f513ab
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Shallow,29,14,1,Grouper - Honeycomb,10-20,3,0,3,1,676d3d7e028491f669f513ab
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Shallow,29,14,1,Grouper - Peacock,20-30,1,0,1,1,676d3d7e028491f669f513ab
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Shallow,29,14,1,Damselfish - Sergeantfish,5-10,3,0,3,1,676d3d7e028491f669f513ab
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Shallow,29,14,1,Damselfish - Sergeantfish,10-20,12,0,12,1,676d3d7e028491f669f513ab
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Shallow,29,14,1,Surgeonfish - Other,20-30,1,0,1,1,676d3d7e028491f669f513ab
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Shallow,29,14,1,Triggerfish - Other,10-20,1,0,1,1,676d3d7e028491f669f513ab
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Shallow,29,14,1,Triggerfish - Other,20-30,1,0,1,1,676d3d7e028491f669f513ab
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Angelfish - Other,5-10,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Angelfish - Other,20-30,3,0,3,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Bream,0-5,2,0,2,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Bream,20-30,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Butterflyfish,0-5,7,0,7,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Butterflyfish,5-10,6,0,6,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Butterflyfish,10-20,2,0,2,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Wrasse - Cleaner,0-5,12,0,12,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Wrasse - Cleaner,5-10,8,0,8,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Goatfish,10-20,2,0,2,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Goatfish,20-30,19,0,19,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Grouper - Other,20-30,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Surgeonfish - Palette,0-5,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Parrotfish - Other,10-20,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Grouper - Peacock,30-40,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Porcupinefish,20-30,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Snapper - Red,10-20,8,0,8,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Snapper - Red,10-20,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Snapper,30-40,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Soldierfish,20-30,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Surgeonfish - Other,10-20,2,0,2,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Surgeonfish - Other,20-30,2,0,2,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Surgeonfish - Other,10-20,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Triggerfish - Other,10-20,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Triggerfish - Other,20-30,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Unicornfish - Other,20-30,3,0,3,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Angelfish - Other,5-10,7,0,7,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Angelfish - Other,10-20,5,0,5,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Angelfish - Other,20-30,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Wrasse - Barred Thicklip,5-10,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Bream,5-10,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Bream,10-20,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Bream,20-30,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Bristletooth,10-20,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Brushtail Tang,10-20,8,0,8,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Brushtail Tang,5-10,2,0,2,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Butterflyfish,0-5,3,0,3,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Butterflyfish,5-10,8,0,8,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Butterflyfish,10-20,5,0,5,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Butterflyfish,20-30,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Wrasse - Cleaner,0-5,5,0,5,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Wrasse - Cleaner,5-10,6,0,6,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Cornetfish,40-50,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Goatfish,10-20,5,0,5,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Grouper - Other,10-20,3,0,3,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Grouper - Other,20-30,4,0,4,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Snapper - Midnight,40-50,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Parrotfish - Other,10-20,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Parrotfish - Other,20-30,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Grouper - Peacock,30-40,3,0,3,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Grouper - Peacock,40-50,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Snapper - Red,10-20,5,0,5,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Snapper - Red,20-30,4,0,4,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Snapper - Red,30-40,2,0,2,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Snapper,20-30,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Snapper,30-40,2,0,2,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Soldierfish,20-30,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Surgeonfish - Other,10-20,5,0,5,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Surgeonfish - Other,20-30,5,0,5,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Triggerfish - Other,10-20,5,0,5,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Triggerfish - Other,20-30,2,0,2,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Wrasse - Tripletail,20-30,3,0,3,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Unicornfish - Other,20-30,2,0,2,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Angelfish - Other,5-10,3,0,3,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Angelfish - Other,10-20,8,0,8,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Parrotfish - Bleekers,20-30,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Bream,0-5,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Bream,20-30,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Brushtail Tang,5-10,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Butterflyfish,0-5,7,0,7,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Butterflyfish,5-10,7,0,7,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Butterflyfish,10-20,10,0,10,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Wrasse - Cleaner,0-5,4,0,4,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Wrasse - Cleaner,5-10,3,0,3,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Wrasse - Floral,10-20,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Goatfish,5-10,1,0,1,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Goatfish,10-20,4,0,4,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Goatfish,20-30,7,0,7,1,676d3d7e028491f669f513c1
Joan Li,Izzy Morgante,2017-09-04 00:00:00,Andulay MPA,2,Medium,29,14,1,Snapper - Midnight,20-30,1,0,1,1,676d3d7e028491f669f513c1
